Gmt time,Open,High,Low,Close,Volume
01.09.2012 21:00:00.000,1.25758,1.25758,1.25758,1.25758,0
02.09.2012 21:00:00.000,1.25666,1.26091,1.25599,1.25919,118222239807.12898
03.09.2012 21:00:00.000,1.25919,1.26275,1.25553,1.25651,164519999755.85983
04.09.2012 21:00:00.000,1.25651,1.26240,1.25015,1.25996,192660249877.9299
05.09.2012 21:00:00.000,1.25994,1.26469,1.25611,1.26301,198613998901.3674
06.09.2012 21:00:00.000,1.26302,1.28171,1.26263,1.28152,186653753173.82855
07.09.2012 21:00:00.000,1.28152,1.28152,1.28152,1.28152,0
08.09.2012 21:00:00.000,1.28152,1.28152,1.28152,1.28152,0
09.09.2012 21:00:00.000,1.28067,1.28107,1.27553,1.27575,157832308898.926
10.09.2012 21:00:00.000,1.27576,1.28707,1.27546,1.28543,181705281127.92993
11.09.2012 21:00:00.000,1.28544,1.29361,1.28399,1.28989,197555110839.84424
12.09.2012 21:00:00.000,1.28990,1.30014,1.28742,1.29884,187088810668.9457
13.09.2012 21:00:00.000,1.29882,1.31670,1.29797,1.31299,210794330932.6173
14.09.2012 21:00:00.000,1.31299,1.31299,1.31299,1.31299,0
15.09.2012 21:00:00.000,1.31299,1.31299,1.31299,1.31299,0
16.09.2012 21:00:00.000,1.31175,1.31694,1.30834,1.31167,174458670410.15662
17.09.2012 21:00:00.000,1.31164,1.31194,1.30290,1.30474,180862771118.16443
18.09.2012 21:00:00.000,1.30467,1.30846,1.29930,1.30482,180289142211.9142
19.09.2012 21:00:00.000,1.30480,1.30587,1.29210,1.29683,193427050537.10962
20.09.2012 21:00:00.000,1.29685,1.30476,1.29550,1.29792,190536378906.25034
21.09.2012 21:00:00.000,1.29792,1.29792,1.29792,1.29792,0
22.09.2012 21:00:00.000,1.29792,1.29792,1.29792,1.29792,0
23.09.2012 21:00:00.000,1.29749,1.29878,1.28904,1.29301,142982439331.0547
24.09.2012 21:00:00.000,1.29300,1.29706,1.28871,1.28995,162971750488.28122
25.09.2012 21:00:00.000,1.28992,1.29126,1.28350,1.28728,151684729614.25812
26.09.2012 21:00:00.000,1.28728,1.29282,1.28307,1.29132,162221040527.344
27.09.2012 21:00:00.000,1.29130,1.29596,1.28387,1.28591,193873180908.20343
28.09.2012 21:00:00.000,1.28591,1.28591,1.28591,1.28591,0
29.09.2012 21:00:00.000,1.28591,1.28591,1.28591,1.28591,0
30.09.2012 21:00:00.000,1.28444,1.29381,1.28038,1.28877,185847819946.2892
01.10.2012 21:00:00.000,1.28877,1.29676,1.28799,1.29191,165811320129.3947
02.10.2012 21:00:00.000,1.29189,1.29367,1.28772,1.29049,169707339843.75034
03.10.2012 21:00:00.000,1.29050,1.30312,1.29008,1.30174,186845791625.9768
04.10.2012 21:00:00.000,1.30174,1.30714,1.29938,1.30344,170021761230.4689
05.10.2012 21:00:00.000,1.30344,1.30344,1.30344,1.30344,0
06.10.2012 21:00:00.000,1.30344,1.30344,1.30344,1.30344,0
07.10.2012 21:00:00.000,1.30227,1.30256,1.29371,1.29675,135188699584.96109
08.10.2012 21:00:00.000,1.29675,1.29906,1.28592,1.28850,183446649047.8518
09.10.2012 21:00:00.000,1.28850,1.29127,1.28352,1.28748,174239631225.58624
10.10.2012 21:00:00.000,1.28748,1.29511,1.28258,1.29269,169749499267.5785
11.10.2012 21:00:00.000,1.29267,1.29906,1.29219,1.29522,157271850097.65652
12.10.2012 21:00:00.000,1.29522,1.29522,1.29522,1.29522,0
13.10.2012 21:00:00.000,1.29522,1.29522,1.29522,1.29522,0
14.10.2012 21:00:00.000,1.29527,1.29786,1.28905,1.29484,157962570129.3946
15.10.2012 21:00:00.000,1.29482,1.30606,1.29420,1.30531,175361681030.27383
16.10.2012 21:00:00.000,1.30532,1.31386,1.30525,1.31185,183919331054.6877
17.10.2012 21:00:00.000,1.31192,1.31285,1.30550,1.30663,169244739746.09412
18.10.2012 21:00:00.000,1.30662,1.30767,1.30129,1.30188,145949430053.7113
19.10.2012 21:00:00.000,1.30188,1.30188,1.30188,1.30188,0
20.10.2012 21:00:00.000,1.30188,1.30188,1.30188,1.30188,0
21.10.2012 21:00:00.000,1.30189,1.30830,1.30152,1.30594,141465779998.77927
22.10.2012 21:00:00.000,1.30592,1.30752,1.29518,1.29863,167607891479.49265
23.10.2012 21:00:00.000,1.29863,1.29966,1.29200,1.29726,167563021362.30493
24.10.2012 21:00:00.000,1.29727,1.30230,1.29269,1.29333,174399349365.23483
25.10.2012 21:00:00.000,1.29333,1.29559,1.28832,1.29403,176193410766.6017
26.10.2012 21:00:00.000,1.29403,1.29403,1.29403,1.29403,0
27.10.2012 21:00:00.000,1.29403,1.29403,1.29403,1.29403,0
28.10.2012 21:00:00.000,1.29396,1.29453,1.28850,1.29032,117613331542.96889
29.10.2012 21:00:00.000,1.29034,1.29832,1.28857,1.29594,118728929260.25438
30.10.2012 21:00:00.000,1.29594,1.30202,1.29458,1.29597,164386000366.2111
31.10.2012 21:00:00.000,1.29596,1.29823,1.29241,1.29422,148947719360.35202
01.11.2012 21:00:00.000,1.29422,1.29506,1.28211,1.28349,178955490600.58624
02.11.2012 21:00:00.000,1.28349,1.28349,1.28349,1.28349,0
03.11.2012 21:00:00.000,1.28349,1.28349,1.28349,1.28349,0
04.11.2012 22:00:00.000,1.28181,1.28425,1.27674,1.27957,153465238769.53152
05.11.2012 22:00:00.000,1.27958,1.28262,1.27630,1.28137,161827870361.32843
06.11.2012 22:00:00.000,1.28137,1.28761,1.27362,1.27708,224968059570.3127
07.11.2012 22:00:00.000,1.27708,1.27801,1.27170,1.27468,190451580810.5472
08.11.2012 22:00:00.000,1.27463,1.27897,1.26895,1.27109,205719129272.46124
09.11.2012 22:00:00.000,1.27109,1.27109,1.27109,1.27109,0
10.11.2012 22:00:00.000,1.27109,1.27109,1.27109,1.27109,0
11.11.2012 22:00:00.000,1.27094,1.27388,1.26975,1.27091,127581330444.33627
12.11.2012 22:00:00.000,1.27093,1.27264,1.26612,1.27039,181548911499.02383
13.11.2012 22:00:00.000,1.27038,1.27741,1.27000,1.27348,178509350524.90262
14.11.2012 22:00:00.000,1.27350,1.28015,1.27170,1.27805,170826429199.21924
15.11.2012 22:00:00.000,1.27804,1.27841,1.26900,1.27428,174611800415.0391
16.11.2012 22:00:00.000,1.27428,1.27428,1.27428,1.27428,0
17.11.2012 22:00:00.000,1.27428,1.27428,1.27428,1.27428,0
18.11.2012 22:00:00.000,1.27464,1.28196,1.27401,1.28129,159005858886.71912
19.11.2012 22:00:00.000,1.28130,1.28283,1.27643,1.28166,159136148681.64105
20.11.2012 22:00:00.000,1.28168,1.28312,1.27360,1.28289,142245561523.43762
21.11.2012 22:00:00.000,1.28286,1.28984,1.28259,1.28848,112811539794.92229
22.11.2012 22:00:00.000,1.28842,1.29904,1.28681,1.29736,122851130371.0941
23.11.2012 22:00:00.000,1.29736,1.29736,1.29736,1.29736,0
24.11.2012 22:00:00.000,1.29736,1.29736,1.29736,1.29736,0
25.11.2012 22:00:00.000,1.29660,1.29843,1.29440,1.29716,121523999633.78938
26.11.2012 22:00:00.000,1.29716,1.30083,1.29150,1.29422,154004849365.23474
27.11.2012 22:00:00.000,1.29423,1.29543,1.28800,1.29521,152864341308.59424
28.11.2012 22:00:00.000,1.29520,1.30122,1.29388,1.29787,140944440551.75827
29.11.2012 22:00:00.000,1.29787,1.30274,1.29680,1.29860,154762020385.74252
30.11.2012 22:00:00.000,1.29860,1.29860,1.29854,1.29854,0
01.12.2012 22:00:00.000,1.29854,1.29854,1.29854,1.29854,0
02.12.2012 22:00:00.000,1.29819,1.30756,1.29819,1.30528,144470140502.93
03.12.2012 22:00:00.000,1.30528,1.31079,1.30456,1.30939,140384261474.6096
04.12.2012 22:00:00.000,1.30939,1.31261,1.30597,1.30673,154196909423.8286
05.12.2012 22:00:00.000,1.30676,1.30863,1.29500,1.29670,155058419555.66443
06.12.2012 22:00:00.000,1.29668,1.29722,1.28789,1.29253,145250441040.0393
07.12.2012 22:00:00.000,1.29253,1.29253,1.29253,1.29253,0
08.12.2012 22:00:00.000,1.29253,1.29253,1.29253,1.29253,0
09.12.2012 22:00:00.000,1.28887,1.29463,1.28856,1.29403,120850679931.64088
10.12.2012 22:00:00.000,1.29404,1.30144,1.29286,1.30050,129661860107.42198
11.12.2012 22:00:00.000,1.30047,1.30965,1.29959,1.30737,140531120361.3284
12.12.2012 22:00:00.000,1.30735,1.31000,1.30411,1.30771,145504379882.8128
13.12.2012 22:00:00.000,1.30768,1.31726,1.30663,1.31626,150603559570.3126
14.12.2012 22:00:00.000,1.31626,1.31626,1.31626,1.31626,0
15.12.2012 22:00:00.000,1.31626,1.31626,1.31626,1.31626,0
16.12.2012 22:00:00.000,1.31647,1.31872,1.31439,1.31635,132163699462.89099
17.12.2012 22:00:00.000,1.31635,1.32376,1.31559,1.32282,127774319946.28929
18.12.2012 22:00:00.000,1.32282,1.33080,1.32224,1.32269,149977089599.60962
19.12.2012 22:00:00.000,1.32263,1.32946,1.31880,1.32439,157093748535.15652
20.12.2012 22:00:00.000,1.32438,1.32521,1.31585,1.31867,173972730834.96115
21.12.2012 22:00:00.000,1.31867,1.31867,1.31867,1.31867,0
22.12.2012 22:00:00.000,1.31867,1.31867,1.31867,1.31867,0
23.12.2012 22:00:00.000,1.31719,1.32335,1.31712,1.31861,85364680419.92209
24.12.2012 22:00:00.000,1.31852,1.32025,1.31704,1.31785,18259999908.4475
25.12.2012 22:00:00.000,1.31771,1.32533,1.31708,1.32240,85853430541.99257
26.12.2012 22:00:00.000,1.32239,1.32834,1.32011,1.32355,124486610839.84418
27.12.2012 22:00:00.000,1.32353,1.32564,1.31655,1.32140,121231980590.8207
28.12.2012 22:00:00.000,1.32140,1.32140,1.32140,1.32140,0
29.12.2012 22:00:00.000,1.32140,1.32140,1.32140,1.32140,0
30.12.2012 22:00:00.000,1.32091,1.32344,1.31738,1.31938,110697449707.03177
31.12.2012 22:00:00.000,1.31935,1.32005,1.31903,1.31954,1248170013.4276998
01.01.2013 22:00:00.000,1.31936,1.32991,1.31570,1.31857,174196869262.69562
02.01.2013 22:00:00.000,1.31860,1.31894,1.30467,1.30484,168861140136.71902
03.01.2013 22:00:00.000,1.30486,1.30892,1.29971,1.30678,173469151611.32843
04.01.2013 22:00:00.000,1.30678,1.30678,1.30678,1.30678,0
05.01.2013 22:00:00.000,1.30678,1.30678,1.30678,1.30678,0
06.01.2013 22:00:00.000,1.30745,1.31192,1.30165,1.31157,161896510986.32852
07.01.2013 22:00:00.000,1.31159,1.31393,1.30566,1.30809,165745049316.40665
08.01.2013 22:00:00.000,1.30807,1.30956,1.30362,1.30639,161277548461.91452
09.01.2013 22:00:00.000,1.30634,1.32724,1.30385,1.32716,184854939819.336
10.01.2013 22:00:00.000,1.32720,1.33653,1.32479,1.33424,191324719970.70352
11.01.2013 22:00:00.000,1.33424,1.33424,1.33424,1.33424,0
12.01.2013 22:00:00.000,1.33424,1.33424,1.33424,1.33424,0
13.01.2013 22:00:00.000,1.33605,1.34037,1.33356,1.33789,161108630371.09412
14.01.2013 22:00:00.000,1.33791,1.33933,1.32720,1.33050,170506480712.89093
15.01.2013 22:00:00.000,1.33048,1.33246,1.32565,1.32888,162741389160.15674
16.01.2013 22:00:00.000,1.32887,1.33873,1.32696,1.33736,171213452270.5078
17.01.2013 22:00:00.000,1.33737,1.33980,1.32803,1.33180,173298739868.1643
18.01.2013 22:00:00.000,1.33180,1.33180,1.33180,1.33180,0
19.01.2013 22:00:00.000,1.33180,1.33180,1.33180,1.33180,0
20.01.2013 22:00:00.000,1.33107,1.33319,1.32998,1.33123,91669560424.80489
21.01.2013 22:00:00.000,1.33123,1.33712,1.32668,1.33215,178528199096.6799
22.01.2013 22:00:00.000,1.33211,1.33542,1.32655,1.33174,150102229858.3986
23.01.2013 22:00:00.000,1.33175,1.33925,1.32859,1.33766,179449691772.46152
24.01.2013 22:00:00.000,1.33764,1.34788,1.33497,1.34587,192054950439.45355
25.01.2013 22:00:00.000,1.34587,1.34587,1.34587,1.34587,0
26.01.2013 22:00:00.000,1.34587,1.34587,1.34587,1.34587,0
27.01.2013 22:00:00.000,1.34651,1.34765,1.34244,1.34554,153733918457.03152
28.01.2013 22:00:00.000,1.34554,1.34968,1.34140,1.34913,174918328369.1409
29.01.2013 22:00:00.000,1.34912,1.35870,1.34817,1.35667,174296419555.66412
30.01.2013 22:00:00.000,1.35667,1.35928,1.35408,1.35776,161826770996.094
31.01.2013 22:00:00.000,1.35772,1.37108,1.35732,1.36391,214936721435.5472
01.02.2013 22:00:00.000,1.36391,1.36391,1.36391,1.36391,0
02.02.2013 22:00:00.000,1.36391,1.36391,1.36391,1.36391,0
03.02.2013 22:00:00.000,1.36521,1.36571,1.35050,1.35129,168116099365.2346
04.02.2013 22:00:00.000,1.35134,1.35972,1.34577,1.35831,198695488037.1097
05.02.2013 22:00:00.000,1.35829,1.35957,1.34951,1.35213,183396188964.84402
06.02.2013 22:00:00.000,1.35213,1.35769,1.33706,1.33964,201749600830.0784
07.02.2013 22:00:00.000,1.33964,1.34288,1.33531,1.33662,166943160156.2503
08.02.2013 22:00:00.000,1.33662,1.33662,1.33662,1.33662,0
09.02.2013 22:00:00.000,1.33662,1.33662,1.33662,1.33662,0
10.02.2013 22:00:00.000,1.33673,1.34273,1.33570,1.34060,143133110595.7034
11.02.2013 22:00:00.000,1.34062,1.34753,1.33635,1.34534,153928020263.67212
12.02.2013 22:00:00.000,1.34532,1.35196,1.34262,1.34508,144676252319.3362
13.02.2013 22:00:00.000,1.34507,1.34551,1.33150,1.33629,145841160400.3911
14.02.2013 22:00:00.000,1.33629,1.33929,1.33060,1.33618,153108830566.4065
15.02.2013 22:00:00.000,1.33618,1.33618,1.33618,1.33618,0
16.02.2013 22:00:00.000,1.33618,1.33618,1.33618,1.33618,0
17.02.2013 22:00:00.000,1.33503,1.33787,1.33210,1.33509,105635309814.45349
18.02.2013 22:00:00.000,1.33507,1.33957,1.33285,1.33880,134419210571.28949
19.02.2013 22:00:00.000,1.33877,1.34341,1.32710,1.32800,171247810302.7347
20.02.2013 22:00:00.000,1.32800,1.32891,1.31606,1.31887,189101570556.6409
21.02.2013 22:00:00.000,1.31888,1.32442,1.31450,1.31902,153388468505.85938
22.02.2013 22:00:00.000,1.31902,1.31902,1.31902,1.31902,0
23.02.2013 22:00:00.000,1.31902,1.31902,1.31902,1.31902,0
24.02.2013 22:00:00.000,1.32154,1.33171,1.30471,1.30617,212116067871.0939
25.02.2013 22:00:00.000,1.30619,1.31187,1.30180,1.30606,249983356445.3127
26.02.2013 22:00:00.000,1.30607,1.31463,1.30410,1.31375,210290950195.3127
27.02.2013 22:00:00.000,1.31375,1.31615,1.30531,1.30558,184796290527.3439
28.02.2013 22:00:00.000,1.30560,1.31010,1.29664,1.30178,194857680786.1329
01.03.2013 22:00:00.000,1.30178,1.30178,1.30178,1.30178,0
02.03.2013 22:00:00.000,1.30178,1.30178,1.30178,1.30178,0
03.03.2013 22:00:00.000,1.30121,1.30307,1.29819,1.30261,142261608886.7189
04.03.2013 22:00:00.000,1.30257,1.30750,1.30110,1.30512,154963310302.73492
05.03.2013 22:00:00.000,1.30509,1.30700,1.29646,1.29665,141020638427.73477
06.03.2013 22:00:00.000,1.29665,1.31181,1.29659,1.31064,179709209960.93784
07.03.2013 22:00:00.000,1.31066,1.31343,1.29548,1.30042,173669639404.2971
08.03.2013 22:00:00.000,1.30042,1.30042,1.30042,1.30042,0
09.03.2013 22:00:00.000,1.30042,1.30042,1.30042,1.30042,0
10.03.2013 21:00:00.000,1.29857,1.30529,1.29793,1.30456,132800599853.51569
11.03.2013 21:00:00.000,1.30449,1.30742,1.29913,1.30335,169514440307.6174
12.03.2013 21:00:00.000,1.30335,1.30646,1.29234,1.29605,166226890136.71902
13.03.2013 21:00:00.000,1.29605,1.30299,1.29112,1.30042,201420161865.2347
14.03.2013 21:00:00.000,1.30041,1.31058,1.29992,1.30743,190574619750.97675
15.03.2013 21:00:00.000,1.30743,1.30743,1.30743,1.30743,0
16.03.2013 21:00:00.000,1.30743,1.30743,1.30743,1.30743,0
17.03.2013 21:00:00.000,1.29052,1.29940,1.28817,1.29555,224207742919.92224
18.03.2013 21:00:00.000,1.29555,1.29694,1.28466,1.28806,244873601562.5001
19.03.2013 21:00:00.000,1.28809,1.29738,1.28566,1.29323,265097963378.9065
20.03.2013 21:00:00.000,1.29324,1.29551,1.28799,1.28989,276269199462.8909
21.03.2013 21:00:00.000,1.28988,1.30074,1.28880,1.29881,254541449951.17224
22.03.2013 21:00:00.000,1.29881,1.29881,1.29881,1.29881,0
23.03.2013 21:00:00.000,1.29881,1.29881,1.29881,1.29881,0
24.03.2013 21:00:00.000,1.29475,1.30479,1.28342,1.28524,292216108398.4377
25.03.2013 21:00:00.000,1.28524,1.28887,1.28313,1.28605,246308242675.7815
26.03.2013 21:00:00.000,1.28605,1.28665,1.27539,1.27802,249187079833.9845
27.03.2013 21:00:00.000,1.27800,1.28437,1.27556,1.28167,229116300292.96924
28.03.2013 21:00:00.000,1.28162,1.28368,1.27944,1.28184,63742069702.148605
29.03.2013 21:00:00.000,1.28184,1.28184,1.28184,1.28184,0
30.03.2013 21:00:00.000,1.28184,1.28184,1.28184,1.28184,0
31.03.2013 21:00:00.000,1.28029,1.28666,1.27713,1.28481,104648000061.03558
01.04.2013 21:00:00.000,1.28481,1.28777,1.28096,1.28187,215136352172.85193
02.04.2013 21:00:00.000,1.28186,1.28639,1.27898,1.28482,209938630126.95343
03.04.2013 21:00:00.000,1.28481,1.29487,1.27468,1.29360,270020909179.6876
04.04.2013 21:00:00.000,1.29360,1.30389,1.29006,1.29943,261800508544.92212
05.04.2013 21:00:00.000,1.29943,1.29943,1.29943,1.29943,0
06.04.2013 21:00:00.000,1.29943,1.29943,1.29943,1.29943,0
07.04.2013 21:00:00.000,1.29732,1.30365,1.29685,1.30082,214035910400.39093
08.04.2013 21:00:00.000,1.30081,1.31025,1.30056,1.30822,243418421386.7189
09.04.2013 21:00:00.000,1.30822,1.31217,1.30523,1.30699,212763529418.9457
10.04.2013 21:00:00.000,1.30698,1.31380,1.30436,1.31008,226620739501.95343
11.04.2013 21:00:00.000,1.31007,1.31262,1.30384,1.31113,229963218994.1408
12.04.2013 21:00:00.000,1.31113,1.31113,1.31113,1.31113,0
13.04.2013 21:00:00.000,1.31113,1.31113,1.31113,1.31113,0
14.04.2013 21:00:00.000,1.31141,1.31147,1.30220,1.30333,261596119537.35382
15.04.2013 21:00:00.000,1.30347,1.32015,1.30292,1.31770,290312916015.6251
16.04.2013 21:00:00.000,1.31769,1.31995,1.30011,1.30304,279878648681.6408
17.04.2013 21:00:00.000,1.30305,1.30960,1.30208,1.30497,269377437988.28152
18.04.2013 21:00:00.000,1.30494,1.31271,1.30458,1.30510,231028120361.3284
19.04.2013 21:00:00.000,1.30510,1.30510,1.30510,1.30510,0
20.04.2013 21:00:00.000,1.30510,1.30510,1.30510,1.30510,0
21.04.2013 21:00:00.000,1.30760,1.30836,1.30154,1.30662,188094490478.5158
22.04.2013 21:00:00.000,1.30662,1.30824,1.29730,1.29981,236915151367.1876
23.04.2013 21:00:00.000,1.29991,1.30330,1.29611,1.30160,216236471191.40662
24.04.2013 21:00:00.000,1.30160,1.30933,1.29894,1.30111,225446410522.46124
25.04.2013 21:00:00.000,1.30111,1.30475,1.29912,1.30274,229532681884.76602
26.04.2013 21:00:00.000,1.30274,1.30274,1.30274,1.30274,0
27.04.2013 21:00:00.000,1.30274,1.30274,1.30274,1.30274,0
28.04.2013 21:00:00.000,1.30504,1.31158,1.30318,1.30969,202016478332.5197
29.04.2013 21:00:00.000,1.30971,1.31858,1.30557,1.31668,219244288574.21915
30.04.2013 21:00:00.000,1.31666,1.32427,1.31606,1.31795,178316060424.805
01.05.2013 21:00:00.000,1.31795,1.32148,1.30384,1.30646,244827677978.5158
02.05.2013 21:00:00.000,1.30646,1.31565,1.30351,1.31131,211202201171.87543
03.05.2013 21:00:00.000,1.31131,1.31131,1.31131,1.31131,0
04.05.2013 21:00:00.000,1.31131,1.31131,1.31131,1.31131,0
05.05.2013 21:00:00.000,1.31188,1.31396,1.30534,1.30757,120583200317.38327
06.05.2013 21:00:00.000,1.30757,1.31315,1.30677,1.30787,172132998901.36752
07.05.2013 21:00:00.000,1.30787,1.31944,1.30726,1.31522,195343721923.82843
08.05.2013 21:00:00.000,1.31530,1.31770,1.30098,1.30423,201317750732.422
09.05.2013 21:00:00.000,1.30423,1.30506,1.29350,1.29899,257493790771.48474
10.05.2013 21:00:00.000,1.29899,1.29899,1.29899,1.29899,0
11.05.2013 21:00:00.000,1.29899,1.29899,1.29899,1.29899,0
12.05.2013 21:00:00.000,1.29724,1.29970,1.29415,1.29747,202047768218.99442
13.05.2013 21:00:00.000,1.29748,1.30289,1.29181,1.29189,236730268798.82822
14.05.2013 21:00:00.000,1.29187,1.29424,1.28430,1.28862,233497758789.0628
15.05.2013 21:00:00.000,1.28862,1.29297,1.28463,1.28812,229344310791.01593
16.05.2013 21:00:00.000,1.28812,1.28895,1.27960,1.28381,199322929687.5003
17.05.2013 21:00:00.000,1.28381,1.28381,1.28381,1.28381,0
18.05.2013 21:00:00.000,1.28381,1.28381,1.28381,1.28381,0
19.05.2013 21:00:00.000,1.28421,1.29006,1.28192,1.28809,165960620849.60968
20.05.2013 21:00:00.000,1.28811,1.29327,1.28410,1.29057,215876809570.3127
21.05.2013 21:00:00.000,1.29057,1.29978,1.28335,1.28580,266778584716.79712
22.05.2013 21:00:00.000,1.28577,1.29539,1.28214,1.29328,282804812255.85974
23.05.2013 21:00:00.000,1.29327,1.29928,1.29043,1.29323,223434498779.29712
24.05.2013 21:00:00.000,1.29323,1.29323,1.29323,1.29323,0
25.05.2013 21:00:00.000,1.29323,1.29323,1.29323,1.29323,0
26.05.2013 21:00:00.000,1.29347,1.29485,1.29159,1.29292,84218510620.1176
27.05.2013 21:00:00.000,1.29293,1.29468,1.28494,1.28547,224345688354.4924
28.05.2013 21:00:00.000,1.28547,1.29750,1.28380,1.29403,266016439208.98462
29.05.2013 21:00:00.000,1.29403,1.30614,1.29333,1.30481,256263209960.93793
30.05.2013 21:00:00.000,1.30485,1.30594,1.29440,1.29953,225232200683.59436
31.05.2013 21:00:00.000,1.29953,1.29953,1.29953,1.29953,0
01.06.2013 21:00:00.000,1.29953,1.29953,1.29953,1.29953,0
02.06.2013 21:00:00.000,1.29933,1.31074,1.29556,1.30757,209715039428.7113
03.06.2013 21:00:00.000,1.30757,1.31012,1.30418,1.30805,241965779296.87543
04.06.2013 21:00:00.000,1.30809,1.31142,1.30529,1.30927,276105072021.4847
05.06.2013 21:00:00.000,1.30929,1.33054,1.30749,1.32457,318639139404.2971
06.06.2013 21:00:00.000,1.32454,1.32846,1.31918,1.32187,309422227783.2033
07.06.2013 21:00:00.000,1.32187,1.32187,1.32187,1.32187,0
08.06.2013 21:00:00.000,1.32187,1.32187,1.32187,1.32187,0
09.06.2013 21:00:00.000,1.31906,1.32689,1.31775,1.32568,238059200683.59412
10.06.2013 21:00:00.000,1.32563,1.33173,1.32320,1.33129,319813180419.922
11.06.2013 21:00:00.000,1.33122,1.33591,1.32655,1.33365,284939425292.9689
12.06.2013 21:00:00.000,1.33375,1.33902,1.32785,1.33759,313183662597.6563
13.06.2013 21:00:00.000,1.33761,1.33762,1.32948,1.33467,239003172119.1408
14.06.2013 21:00:00.000,1.33467,1.33467,1.33467,1.33467,0
15.06.2013 21:00:00.000,1.33467,1.33467,1.33467,1.33467,0
16.06.2013 21:00:00.000,1.33476,1.33815,1.33184,1.33666,167441299621.5824
17.06.2013 21:00:00.000,1.33666,1.34155,1.33255,1.33920,217670529785.15652
18.06.2013 21:00:00.000,1.33910,1.34155,1.32620,1.32937,183086991699.2192
19.06.2013 21:00:00.000,1.32946,1.33011,1.31612,1.32202,262244990234.37512
20.06.2013 21:00:00.000,1.32204,1.32541,1.30985,1.31215,199516138671.8752
21.06.2013 21:00:00.000,1.31215,1.31215,1.31215,1.31215,0
22.06.2013 21:00:00.000,1.31215,1.31215,1.31215,1.31215,0
23.06.2013 21:00:00.000,1.30912,1.31438,1.30590,1.31193,198360489257.8127
24.06.2013 21:00:00.000,1.31198,1.31506,1.30650,1.30812,194897318969.72684
25.06.2013 21:00:00.000,1.30806,1.30870,1.29849,1.30119,190264228881.83633
26.06.2013 21:00:00.000,1.30119,1.30546,1.30000,1.30385,188122509033.2033
27.06.2013 21:00:00.000,1.30382,1.31029,1.29913,1.30096,188764948852.5393
28.06.2013 21:00:00.000,1.30096,1.30096,1.30096,1.30096,0
29.06.2013 21:00:00.000,1.30096,1.30096,1.30096,1.30096,0
30.06.2013 21:00:00.000,1.30146,1.30667,1.30055,1.30637,138778710693.3596
01.07.2013 21:00:00.000,1.30632,1.30779,1.29634,1.29780,166050371032.71503
02.07.2013 21:00:00.000,1.29784,1.30288,1.29229,1.30092,191096859619.14096
03.07.2013 21:00:00.000,1.30106,1.30233,1.28830,1.29134,144102520812.9884
04.07.2013 21:00:00.000,1.29134,1.29167,1.28063,1.28303,176660820434.57074
05.07.2013 21:00:00.000,1.28303,1.28303,1.28303,1.28303,0
06.07.2013 21:00:00.000,1.28303,1.28303,1.28303,1.28303,0
07.07.2013 21:00:00.000,1.28106,1.28819,1.28106,1.28704,145926060424.80478
08.07.2013 21:00:00.000,1.28705,1.28980,1.27552,1.27810,185217231323.2423
09.07.2013 21:00:00.000,1.27810,1.29836,1.27648,1.29779,207489419555.6644
10.07.2013 21:00:00.000,1.29774,1.32060,1.29633,1.30964,279597878906.2502
11.07.2013 21:00:00.000,1.30968,1.31001,1.29990,1.30679,175886661132.81284
12.07.2013 21:00:00.000,1.30679,1.30679,1.30679,1.30679,0
13.07.2013 21:00:00.000,1.30679,1.30679,1.30679,1.30679,0
14.07.2013 21:00:00.000,1.30763,1.30800,1.29930,1.30617,164752089782.71503
15.07.2013 21:00:00.000,1.30617,1.31745,1.30528,1.31621,205597968139.6487
16.07.2013 21:00:00.000,1.31620,1.31768,1.30829,1.31248,211428310424.80472
17.07.2013 21:00:00.000,1.31252,1.31272,1.30660,1.31090,176017829589.84378
18.07.2013 21:00:00.000,1.31091,1.31532,1.30893,1.31427,167703040161.133
19.07.2013 21:00:00.000,1.31427,1.31427,1.31427,1.31427,0
20.07.2013 21:00:00.000,1.31427,1.31427,1.31427,1.31427,0
21.07.2013 21:00:00.000,1.31384,1.32179,1.31357,1.31851,163666879791.2601
22.07.2013 21:00:00.000,1.31854,1.32386,1.31631,1.32230,176903201477.0512
23.07.2013 21:00:00.000,1.32230,1.32560,1.31767,1.32007,208829169799.80472
24.07.2013 21:00:00.000,1.32006,1.32958,1.31655,1.32767,206869771118.16418
25.07.2013 21:00:00.000,1.32767,1.32968,1.32525,1.32786,178032648315.43002
26.07.2013 21:00:00.000,1.32786,1.32786,1.32786,1.32786,0
27.07.2013 21:00:00.000,1.32786,1.32786,1.32786,1.32786,0
28.07.2013 21:00:00.000,1.32854,1.32949,1.32388,1.32617,343308727630.6154
29.07.2013 21:00:00.000,1.32620,1.33012,1.32340,1.32618,376682972167.969
30.07.2013 21:00:00.000,1.32617,1.33447,1.32141,1.33025,429368938476.5628
31.07.2013 21:00:00.000,1.33025,1.33107,1.31932,1.32063,237484259765.6252
01.08.2013 21:00:00.000,1.32063,1.32937,1.31892,1.32805,194048130004.883
02.08.2013 21:00:00.000,1.32805,1.32805,1.32805,1.32805,0
03.08.2013 21:00:00.000,1.32805,1.32805,1.32805,1.32805,0
04.08.2013 21:00:00.000,1.32833,1.32999,1.32329,1.32579,164281911010.74252
